Date,move
2017-11-10 00:00:00-05:00,47.290000915527344
2017-11-13 00:00:00-05:00,46.38999938964844
2017-11-14 00:00:00-05:00,47.77000045776367
2017-11-15 00:00:00-05:00,48.0
2017-11-16 00:00:00-05:00,47.7400016784668
2017-11-17 00:00:00-05:00,49.09000015258789
2017-11-20 00:00:00-05:00,48.099998474121094
2017-11-21 00:00:00-05:00,48.09000015258789
2017-11-22 00:00:00-05:00,46.880001068115234
2017-11-24 00:00:00-05:00,46.15999984741211
2017-11-27 00:00:00-05:00,45.290000915527344
2017-11-28 00:00:00-05:00,44.93000030517578
2017-11-29 00:00:00-05:00,45.540000915527344
2017-11-30 00:00:00-05:00,46.83000183105469
2017-12-01 00:00:00-05:00,50.16999816894531
2017-12-04 00:00:00-05:00,48.7599983215332
2017-12-05 00:00:00-05:00,49.2400016784668
2017-12-06 00:00:00-05:00,49.31999969482422
2017-12-07 00:00:00-05:00,49.2400016784668
2017-12-08 00:00:00-05:00,47.4900016784668
2017-12-11 00:00:00-05:00,46.56999969482422
2017-12-12 00:00:00-05:00,46.75
2017-12-13 00:00:00-05:00,45.029998779296875
2017-12-14 00:00:00-05:00,44.84000015258789
2017-12-15 00:00:00-05:00,46.43000030517578
2017-12-18 00:00:00-05:00,46.72999954223633
2017-12-19 00:00:00-05:00,48.959999084472656
2017-12-20 00:00:00-05:00,49.95000076293945
2017-12-21 00:00:00-05:00,51.599998474121094
2017-12-22 00:00:00-05:00,50.380001068115234
2017-12-26 00:00:00-05:00,48.81999969482422
2017-12-27 00:00:00-05:00,47.72999954223633
2017-12-28 00:00:00-05:00,46.189998626708984
2017-12-29 00:00:00-05:00,46.599998474121094
2018-01-02 00:00:00-05:00,49.16999816894531
2018-01-03 00:00:00-05:00,47.599998474121094
2018-01-04 00:00:00-05:00,47.380001068115234
2018-01-05 00:00:00-05:00,46.06999969482422
2018-01-08 00:00:00-05:00,45.900001525878906
2018-01-09 00:00:00-05:00,47.290000915527344
2018-01-10 00:00:00-05:00,49.16999816894531
2018-01-11 00:00:00-05:00,48.189998626708984
2018-01-12 00:00:00-05:00,47.61000061035156
2018-01-16 00:00:00-05:00,45.90999984741211
2018-01-17 00:00:00-05:00,45.880001068115234
2018-01-18 00:00:00-05:00,48.54999923706055
2018-01-22 00:00:00-05:00,52.599998474121094
2018-01-23 00:00:00-05:00,52.54999923706055
2018-01-24 00:00:00-05:00,54.11000061035156
2018-01-25 00:00:00-05:00,53.380001068115234
2018-01-26 00:00:00-05:00,55.630001068115234
2018-01-29 00:00:00-05:00,55.97999954223633
2018-01-30 00:00:00-05:00,57.279998779296875
2018-01-31 00:00:00-05:00,57.20000076293945
2018-02-01 00:00:00-05:00,57.83000183105469
2018-02-02 00:00:00-05:00,60.33000183105469
2018-02-05 00:00:00-05:00,60.40999984741211
2018-02-07 00:00:00-05:00,66.06999969482422
2018-02-08 00:00:00-05:00,67.8499984741211
2018-02-12 00:00:00-05:00,69.86000061035156
2018-02-13 00:00:00-05:00,68.97000122070312
2018-02-14 00:00:00-05:00,69.5199966430664
2018-02-15 00:00:00-05:00,66.68000030517578
2018-02-16 00:00:00-05:00,63.029998779296875
2018-02-20 00:00:00-05:00,60.2599983215332
2018-02-21 00:00:00-05:00,61.15999984741211
2018-02-22 00:00:00-05:00,61.13999938964844
2018-02-23 00:00:00-05:00,64.5999984741211
2018-02-26 00:00:00-05:00,63.720001220703125
2018-02-27 00:00:00-05:00,63.93000030517578
2018-02-28 00:00:00-05:00,62.970001220703125
2018-03-01 00:00:00-05:00,63.65999984741211
2018-03-02 00:00:00-05:00,65.30000305175781
2018-03-05 00:00:00-05:00,64.70999908447266
2018-03-06 00:00:00-05:00,63.5
2018-03-07 00:00:00-05:00,63.349998474121094
2018-03-08 00:00:00-05:00,61.58000183105469
2018-03-09 00:00:00-05:00,58.970001220703125
2018-03-12 00:00:00-04:00,58.290000915527344
2018-03-13 00:00:00-04:00,55.06999969482422
2018-03-14 00:00:00-04:00,57.849998474121094
2018-03-15 00:00:00-04:00,57.709999084472656
2018-03-16 00:00:00-04:00,59.0099983215332
2018-03-19 00:00:00-04:00,59.97999954223633
2018-03-20 00:00:00-04:00,57.88999938964844
2018-03-21 00:00:00-04:00,55.720001220703125
2018-03-22 00:00:00-04:00,55.93000030517578
2018-03-23 00:00:00-04:00,56.16999816894531
2018-03-26 00:00:00-04:00,54.54999923706055
2018-03-27 00:00:00-04:00,56.27000045776367
2018-03-28 00:00:00-04:00,58.349998474121094
2018-03-29 00:00:00-04:00,58.540000915527344
2018-04-02 00:00:00-04:00,58.65999984741211
2018-04-03 00:00:00-04:00,56.02000045776367
2018-04-04 00:00:00-04:00,55.349998474121094
2018-04-05 00:00:00-04:00,53.720001220703125
2018-04-06 00:00:00-04:00,56.06999969482422
2018-04-09 00:00:00-04:00,52.5099983215332
2018-04-10 00:00:00-04:00,51.43000030517578
2018-04-11 00:00:00-04:00,50.5
2018-04-12 00:00:00-04:00,51.4900016784668
2018-04-13 00:00:00-04:00,51.13999938964844
2018-04-16 00:00:00-04:00,49.7400016784668
2018-04-17 00:00:00-04:00,48.34000015258789
2018-04-18 00:00:00-04:00,50.0
2018-04-19 00:00:00-04:00,51.099998474121094
2018-04-20 00:00:00-04:00,52.709999084472656
2018-04-23 00:00:00-04:00,52.790000915527344
2018-04-24 00:00:00-04:00,53.0
2018-04-25 00:00:00-04:00,55.20000076293945
2018-04-26 00:00:00-04:00,53.13999938964844
2018-04-27 00:00:00-04:00,51.27000045776367
2018-04-30 00:00:00-04:00,50.349998474121094
2018-05-01 00:00:00-04:00,51.779998779296875
2018-05-02 00:00:00-04:00,49.04999923706055
2018-05-03 00:00:00-04:00,49.43000030517578
2018-05-07 00:00:00-04:00,48.02000045776367
2018-05-08 00:00:00-04:00,48.81999969482422
2018-05-09 00:00:00-04:00,49.369998931884766
2018-05-10 00:00:00-04:00,47.810001373291016
2018-05-11 00:00:00-04:00,47.060001373291016
2018-05-14 00:00:00-04:00,48.34000015258789
2018-05-15 00:00:00-04:00,52.65999984741211
2018-05-16 00:00:00-04:00,55.130001068115234
2018-05-17 00:00:00-04:00,54.189998626708984
2018-05-18 00:00:00-04:00,53.2599983215332
2018-05-21 00:00:00-04:00,53.08000183105469
2018-05-22 00:00:00-04:00,52.56999969482422
2018-05-23 00:00:00-04:00,53.27000045776367
2018-05-24 00:00:00-04:00,52.15999984741211
2018-05-25 00:00:00-04:00,54.099998474121094
2018-05-29 00:00:00-04:00,63.0
2018-05-30 00:00:00-04:00,61.86000061035156
2018-05-31 00:00:00-04:00,60.540000915527344
2018-06-01 00:00:00-04:00,56.939998626708984
2018-06-04 00:00:00-04:00,54.29999923706055
2018-06-05 00:00:00-04:00,54.459999084472656
2018-06-06 00:00:00-04:00,56.439998626708984
2018-06-07 00:00:00-04:00,56.58000183105469
2018-06-08 00:00:00-04:00,59.56999969482422
2018-06-11 00:00:00-04:00,57.83000183105469
2018-06-12 00:00:00-04:00,55.959999084472656
2018-06-13 00:00:00-04:00,53.790000915527344
2018-06-14 00:00:00-04:00,52.5
2018-06-15 00:00:00-04:00,53.08000183105469
2018-06-18 00:00:00-04:00,52.33000183105469
2018-06-19 00:00:00-04:00,52.400001525878906
2018-06-20 00:00:00-04:00,51.91999816894531
2018-06-21 00:00:00-04:00,53.09000015258789
2018-06-22 00:00:00-04:00,53.029998779296875
2018-06-25 00:00:00-04:00,53.040000915527344
2018-06-26 00:00:00-04:00,51.29999923706055
2018-06-27 00:00:00-04:00,53.04999923706055
2018-06-28 00:00:00-04:00,52.130001068115234
2018-06-29 00:00:00-04:00,51.16999816894531
2018-07-02 00:00:00-04:00,50.25
2018-07-03 00:00:00-04:00,51.220001220703125
2018-07-05 00:00:00-04:00,51.459999084472656
2018-07-06 00:00:00-04:00,50.130001068115234
2018-07-09 00:00:00-04:00,49.689998626708984
2018-07-10 00:00:00-04:00,49.810001373291016
2018-07-11 00:00:00-04:00,50.47999954223633
2018-07-12 00:00:00-04:00,48.56999969482422
2018-07-13 00:00:00-04:00,48.279998779296875
2018-07-16 00:00:00-04:00,47.790000915527344
2018-07-17 00:00:00-04:00,46.63999938964844
2018-07-18 00:00:00-04:00,45.2599983215332
2018-07-19 00:00:00-04:00,47.11000061035156
2018-07-20 00:00:00-04:00,49.04999923706055
2018-07-23 00:00:00-04:00,51.5099983215332
2018-07-24 00:00:00-04:00,50.310001373291016
2018-07-25 00:00:00-04:00,48.290000915527344
2018-07-26 00:00:00-04:00,49.27000045776367
2018-07-27 00:00:00-04:00,48.83000183105469
2018-07-30 00:00:00-04:00,49.41999816894531
2018-07-31 00:00:00-04:00,46.5
2018-08-01 00:00:00-04:00,48.380001068115234
2018-08-02 00:00:00-04:00,48.0
2018-08-03 00:00:00-04:00,47.66999816894531
