date,DAY,N10D,GPRD,GPRD_ACT,GPRD_THREAT,GPRD_MA30,GPRD_MA7,event,var_name,var_label
2021-06-24,20210624,821,76.66112518310547,40.2237663269043,100.65177917480469,82.70237731933594,86.38160705566406,,,
2021-06-25,20210625,786,54.78801345825195,42.01490020751953,56.07132339477539,78.64154815673828,82.13642883300781,,,
2021-06-26,20210626,911,25.453319549560547,7.2499918937683105,42.33046340942383,75.04545593261719,79.73787689208984,,,
2021-06-27,20210627,391,8.472040176391602,0.0,14.089533805847168,70.66021728515625,67.42748260498047,,,
2021-06-28,20210628,715,97.29219818115234,110.84883117675781,107.86868286132812,71.9359130859375,67.82598876953125,,,
2021-06-29,20210629,727,95.68627166748047,154.4437713623047,60.62181854248047,74.08865356445312,57.12340545654297,,,
2021-06-30,20210630,756,43.81703186035156,61.155025482177734,43.722286224365234,73.63075256347656,57.452857971191406,,,
2021-07-01,20210701,775,64.11421203613281,68.17799377441406,49.7587776184082,73.57205963134766,55.66044235229492,,,
2021-07-02,20210702,755,78.9751205444336,43.74001693725586,102.15377807617188,73.91371154785156,59.11574172973633,,,
2021-07-03,20210703,989,46.89175796508789,73.46023559570312,50.13252639770508,73.47435760498047,62.178375244140625,,,
2021-07-04,20210704,356,46.52482986450195,55.65794372558594,61.898963928222656,72.37158966064453,67.61448669433594,,,
2021-07-05,20210705,502,65.9874038696289,78.94114685058594,65.84471130371094,73.18805694580078,63.14237594604492,,,
2021-07-06,20210706,680,63.3285026550293,29.13857078552246,97.21778869628906,73.72158813476562,58.51983642578125,,,
2021-07-07,20210707,762,34.77761459350586,43.33820724487305,21.689006805419922,73.0707015991211,57.228492736816406,,,
2021-07-08,20210708,700,37.85791778564453,28.30603790283203,39.35005569458008,72.34172058105469,53.47759246826172,,,
2021-07-09,20210709,819,32.35719299316406,32.25759506225586,33.63252639770508,70.3119888305664,46.81789016723633,,,
2021-07-10,20210710,961,31.023006439208984,20.618343353271484,34.395469665527344,68.49559783935547,44.55092239379883,,,
2021-07-11,20210711,364,27.30138397216797,0.0,45.40391159057617,65.02281951904297,41.804718017578125,,,
2021-07-12,20210712,665,69.73827362060547,89.38748931884766,41.421112060546875,65.77642822265625,42.34055709838867,,,
2021-07-13,20210713,729,77.247802734375,81.54003143310547,60.455501556396484,66.39950561523438,44.32902908325195,,,
