,Date,DTB3,RF_w
1607,1984-10-26,9.34,0.0017961538461538462
1608,1984-11-02,9.0,0.0017307692307692306
1609,1984-11-09,8.64,0.0016615384615384617
1610,1984-11-16,8.59,0.001651923076923077
1611,1984-11-23,8.44,0.0016230769230769228
1612,1984-11-30,8.44,0.0016230769230769228
1613,1984-12-07,8.35,0.0016057692307692305
1614,1984-12-14,8.11,0.0015596153846153846
1615,1984-12-21,7.77,0.001494230769230769
1616,1984-12-28,7.74,0.0014884615384615383
1617,1985-01-04,7.82,0.001503846153846154
1618,1985-01-11,7.76,0.0014923076923076923
1619,1985-01-18,7.74,0.0014884615384615383
1620,1985-01-25,7.64,0.0014692307692307691
1621,1985-02-01,8.19,0.001575
1622,1985-02-08,8.23,0.0015826923076923077
1623,1985-02-15,8.19,0.001575
1624,1985-02-22,8.39,0.0016134615384615384
1625,1985-03-01,8.66,0.0016653846153846152
1626,1985-03-08,8.58,0.00165
1627,1985-03-15,8.41,0.0016173076923076924
1628,1985-03-22,8.51,0.0016365384615384614
1629,1985-03-29,8.18,0.0015730769230769231
1630,1985-04-05,8.13,0.0015634615384615387
1631,1985-04-12,8.05,0.001548076923076923
1632,1985-04-19,7.79,0.001498076923076923
1633,1985-04-26,7.81,0.001501923076923077
1634,1985-05-03,7.72,0.0014846153846153844
1635,1985-05-10,7.73,0.0014865384615384617
1636,1985-05-17,7.4,0.0014230769230769232
1637,1985-05-24,7.18,0.0013807692307692308
1638,1985-05-31,7.14,0.0013730769230769228
1639,1985-06-07,7.15,0.0013750000000000001
1640,1985-06-14,6.7,0.0012884615384615385
1641,1985-06-21,7.04,0.0013538461538461538
1642,1985-06-28,6.83,0.0013134615384615385
1643,1985-07-05,6.77,0.0013019230769230768
1644,1985-07-12,7.09,0.0013634615384615387
1645,1985-07-19,7.16,0.0013769230769230768
1646,1985-07-26,7.19,0.0013826923076923079
1647,1985-08-02,7.31,0.0014057692307692308
1648,1985-08-09,7.16,0.0013769230769230768
1649,1985-08-16,7.11,0.0013673076923076922
1650,1985-08-23,7.04,0.0013538461538461538
1651,1985-08-30,7.14,0.0013730769230769228
1652,1985-09-06,7.26,0.001396153846153846
1653,1985-09-13,7.21,0.0013865384615384614
1654,1985-09-20,7.01,0.001348076923076923
1655,1985-09-27,6.94,0.0013346153846153846
1656,1985-10-04,6.99,0.0013442307692307692
1657,1985-10-11,7.19,0.0013826923076923079
1658,1985-10-18,7.2,0.0013846153846153847
1659,1985-10-25,7.24,0.0013923076923076925
1660,1985-11-01,7.2,0.0013846153846153847
1661,1985-11-08,7.23,0.0013903846153846154
1662,1985-11-15,7.35,0.0014134615384615383
1663,1985-11-22,7.23,0.0013903846153846154
1664,1985-11-29,7.16,0.0013769230769230768
1665,1985-12-06,7.25,0.0013942307692307691
1666,1985-12-13,6.98,0.0013423076923076923
1667,1985-12-20,7.05,0.0013557692307692307
1668,1985-12-27,6.96,0.0013384615384615384
1669,1986-01-03,7.07,0.0013596153846153847
1670,1986-01-10,7.21,0.0013865384615384614
1671,1986-01-17,7.11,0.0013673076923076922
1672,1986-01-24,6.97,0.0013403846153846152
1673,1986-01-31,6.97,0.0013403846153846152
1674,1986-02-07,7.21,0.0013865384615384614
1675,1986-02-14,7.02,0.00135
1676,1986-02-21,6.98,0.0013423076923076923
1677,1986-02-28,7.02,0.00135
1678,1986-03-07,6.61,0.0012711538461538463
1679,1986-03-14,6.54,0.0012576923076923078
1680,1986-03-21,6.41,0.0012326923076923077
1681,1986-03-28,6.34,0.0012192307692307691
1682,1986-04-04,6.23,0.001198076923076923
1683,1986-04-11,5.96,0.0011461538461538462
1684,1986-04-18,5.87,0.0011288461538461539
1685,1986-04-25,6.14,0.0011807692307692307
1686,1986-05-02,6.15,0.0011826923076923078
1687,1986-05-09,6.05,0.0011634615384615383
1688,1986-05-16,6.21,0.0011942307692307693
1689,1986-05-23,6.18,0.0011884615384615384
1690,1986-05-30,6.3,0.0012115384615384616
1691,1986-06-06,6.32,0.0012153846153846156
1692,1986-06-13,6.17,0.0011865384615384615
1693,1986-06-20,6.1,0.001173076923076923
1694,1986-06-27,6.02,0.0011576923076923077
1695,1986-07-04,5.91,0.0011365384615384616
1696,1986-07-11,5.75,0.001105769230769231
1697,1986-07-18,5.71,0.001098076923076923
1698,1986-07-25,5.81,0.0011173076923076922
1699,1986-08-01,5.77,0.0011096153846153845
1700,1986-08-08,5.7,0.001096153846153846
1701,1986-08-15,5.56,0.0010692307692307691
1702,1986-08-22,5.36,0.0010307692307692307
1703,1986-08-29,5.17,0.0009942307692307692
1704,1986-09-05,5.23,0.0010057692307692309
1705,1986-09-12,5.17,0.0009942307692307692
1706,1986-09-19,5.25,0.0010096153846153846
1707,1986-09-26,5.24,0.0010076923076923077
1708,1986-10-03,5.09,0.000978846153846154
1709,1986-10-10,5.06,0.0009730769230769231
1710,1986-10-17,5.27,0.0010134615384615384
1711,1986-10-24,5.27,0.0010134615384615384
1712,1986-10-31,5.2,0.001
1713,1986-11-07,5.32,0.0010230769230769232
1714,1986-11-14,5.4,0.0010384615384615387
1715,1986-11-21,5.36,0.0010307692307692307
1716,1986-11-28,5.39,0.0010365384615384616
1717,1986-12-05,5.44,0.0010461538461538462
1718,1986-12-12,5.49,0.0010557692307692308
1719,1986-12-19,5.51,0.0010596153846153845
1720,1986-12-26,5.57,0.0010711538461538462
1721,1987-01-02,5.55,0.0010673076923076923
1722,1987-01-09,5.38,0.0010346153846153847
1723,1987-01-16,5.33,0.001025
1724,1987-01-23,5.4,0.0010384615384615387
1725,1987-01-30,5.6,0.0010769230769230769
1726,1987-02-06,5.66,0.0010884615384615386
1727,1987-02-13,5.65,0.0010865384615384615
1728,1987-02-20,5.43,0.001044230769230769
1729,1987-02-27,5.45,0.001048076923076923
1730,1987-03-06,5.64,0.0010846153846153846
1731,1987-03-13,5.62,0.0010807692307692309
1732,1987-03-20,5.52,0.0010615384615384614
1733,1987-03-27,5.63,0.0010826923076923075
1734,1987-04-03,5.5,0.0010576923076923077
1735,1987-04-10,5.85,0.001125
1736,1987-04-17,5.56,0.0010692307692307691
1737,1987-04-24,5.76,0.0011076923076923076
1738,1987-05-01,5.6,0.0010769230769230769
1739,1987-05-08,5.53,0.0010634615384615385
1740,1987-05-15,5.95,0.0011442307692307693
1741,1987-05-22,5.55,0.0010673076923076923
1742,1987-05-29,5.68,0.0010923076923076923
1743,1987-06-05,5.68,0.0010923076923076923
1744,1987-06-12,5.55,0.0010673076923076923
1745,1987-06-19,5.66,0.0010884615384615386
1746,1987-06-26,5.78,0.0011115384615384616
1747,1987-07-03,5.66,0.0010884615384615386
1748,1987-07-10,5.59,0.001075
1749,1987-07-17,5.56,0.0010692307692307691
1750,1987-07-24,5.75,0.001105769230769231
1751,1987-07-31,6.07,0.0011673076923076923
1752,1987-08-07,5.85,0.001125
1753,1987-08-14,5.96,0.0011461538461538462
1754,1987-08-21,6.1,0.001173076923076923
1755,1987-08-28,6.31,0.0012134615384615383
1756,1987-09-04,6.38,0.0012269230769230768
1757,1987-09-11,6.35,0.0012211538461538462
1758,1987-09-18,6.42,0.0012346153846153846
1759,1987-09-25,6.5,0.00125
1760,1987-10-02,6.66,0.001280769230769231
1761,1987-10-09,6.75,0.001298076923076923
1762,1987-10-16,6.93,0.0013326923076923077
1763,1987-10-23,5.29,0.0010173076923076924
1764,1987-10-30,5.27,0.0010134615384615384
1765,1987-11-06,5.73,0.001101923076923077
1766,1987-11-13,5.91,0.0011365384615384616
1767,1987-11-20,5.72,0.0011
1768,1987-11-27,5.63,0.0010826923076923075
1769,1987-12-04,5.43,0.001044230769230769
1770,1987-12-11,5.86,0.001126923076923077
1771,1987-12-18,5.87,0.0011288461538461539
1772,1987-12-25,5.74,0.0011038461538461538
1773,1988-01-01,5.68,0.0010923076923076923
1774,1988-01-08,5.87,0.0011288461538461539
1775,1988-01-15,5.88,0.0011307692307692308
1776,1988-01-22,5.81,0.0011173076923076922
1777,1988-01-29,5.64,0.0010846153846153846
1778,1988-02-05,5.64,0.0010846153846153846
1779,1988-02-12,5.75,0.001105769230769231
1780,1988-02-19,5.68,0.0010923076923076923
1781,1988-02-26,5.59,0.001075
1782,1988-03-04,5.71,0.001098076923076923
1783,1988-03-11,5.73,0.001101923076923077
1784,1988-03-18,5.66,0.0010884615384615386
1785,1988-03-25,5.7,0.001096153846153846
1786,1988-04-01,5.71,0.001098076923076923
1787,1988-04-08,6.02,0.0011576923076923077
1788,1988-04-15,5.88,0.0011307692307692308
1789,1988-04-22,5.83,0.0011211538461538462
1790,1988-04-29,5.98,0.0011500000000000002
1791,1988-05-06,6.29,0.0012096153846153845
1792,1988-05-13,6.18,0.0011884615384615384
1793,1988-05-20,6.24,0.0012000000000000001
1794,1988-05-27,6.44,0.0012384615384615385
1795,1988-06-03,6.46,0.0012423076923076923
1796,1988-06-10,6.45,0.0012403846153846154
1797,1988-06-17,6.37,0.0012250000000000002
1798,1988-06-24,6.51,0.0012519230769230767
1799,1988-07-01,6.55,0.0012596153846153846
1800,1988-07-08,6.66,0.001280769230769231
1801,1988-07-15,6.72,0.0012923076923076922
1802,1988-07-22,6.74,0.0012961538461538462
1803,1988-07-29,6.95,0.0013365384615384617
1804,1988-08-05,6.92,0.0013307692307692306
1805,1988-08-12,7.01,0.001348076923076923
1806,1988-08-19,7.06,0.0013576923076923076
1807,1988-08-26,7.33,0.0014096153846153846
1808,1988-09-02,7.22,0.0013884615384615385
1809,1988-09-09,7.28,0.0014
1810,1988-09-16,7.15,0.0013750000000000001
1811,1988-09-23,7.23,0.0013903846153846154
1812,1988-09-30,7.25,0.0013942307692307691
1813,1988-10-07,7.27,0.001398076923076923
1814,1988-10-14,7.32,0.0014076923076923077
1815,1988-10-21,7.44,0.001430769230769231
1816,1988-10-28,7.37,0.0014173076923076923
1817,1988-11-04,7.45,0.0014326923076923076
1818,1988-11-11,7.64,0.0014692307692307691
1819,1988-11-18,7.94,0.001526923076923077
1820,1988-11-25,8.03,0.001544230769230769
1821,1988-12-02,8.07,0.001551923076923077
1822,1988-12-09,7.88,0.0015153846153846153
1823,1988-12-16,8.16,0.0015692307692307694
1824,1988-12-23,8.05,0.001548076923076923
1825,1988-12-30,8.1,0.0015576923076923077
1826,1989-01-06,8.29,0.001594230769230769
1827,1989-01-13,8.21,0.001578846153846154
1828,1989-01-20,8.24,0.0015846153846153846
1829,1989-01-27,8.33,0.001601923076923077
1830,1989-02-03,8.48,0.0016307692307692308
1831,1989-02-10,8.55,0.0016442307692307694
1832,1989-02-17,8.48,0.0016307692307692308
1833,1989-02-24,8.65,0.0016634615384615386
1834,1989-03-03,8.63,0.0016596153846153846
1835,1989-03-10,8.74,0.001680769230769231
1836,1989-03-17,8.85,0.0017019230769230768
1837,1989-03-24,9.04,0.0017384615384615383
1838,1989-03-31,8.9,0.0017115384615384618
1839,1989-04-07,8.8,0.0016923076923076924
1840,1989-04-14,8.61,0.0016557692307692306
1841,1989-04-21,8.64,0.0016615384615384617
1842,1989-04-28,8.41,0.0016173076923076924
1843,1989-05-05,8.43,0.0016211538461538462
1844,1989-05-12,8.21,0.001578846153846154
1845,1989-05-19,8.35,0.0016057692307692305
1846,1989-05-26,8.52,0.0016384615384615385
1847,1989-06-02,8.36,0.0016076923076923076
1848,1989-06-09,8.22,0.0015807692307692309
1849,1989-06-16,8.14,0.0015653846153846154
1850,1989-06-23,8.05,0.001548076923076923
1851,1989-06-30,7.99,0.0015365384615384616
1852,1989-07-07,7.73,0.0014865384615384617
1853,1989-07-14,7.84,0.0015076923076923075
1854,1989-07-21,8.12,0.0015615384615384614
1855,1989-07-28,7.86,0.0015115384615384615
1856,1989-08-04,7.87,0.0015134615384615386
1857,1989-08-11,7.96,0.001530769230769231
1858,1989-08-18,7.86,0.0015115384615384615
1859,1989-08-25,7.96,0.001530769230769231
1860,1989-09-01,7.86,0.0015115384615384615
1861,1989-09-08,7.78,0.0014961538461538463
1862,1989-09-15,7.53,0.0014480769230769232
1863,1989-09-22,7.76,0.0014923076923076923
1864,1989-09-29,7.91,0.0015211538461538461
1865,1989-10-06,7.58,0.0014576923076923078
1866,1989-10-13,7.61,0.0014634615384615385
1867,1989-10-20,7.55,0.0014519230769230768
1868,1989-10-27,7.76,0.0014923076923076923
1869,1989-11-03,7.84,0.0015076923076923075
1870,1989-11-10,7.71,0.0014826923076923077
1871,1989-11-17,7.68,0.0014769230769230768
1872,1989-11-24,7.51,0.0014442307692307693
1873,1989-12-01,7.53,0.0014480769230769232
1874,1989-12-08,7.61,0.0014634615384615385
1875,1989-12-15,7.62,0.0014653846153846154
1876,1989-12-22,7.59,0.0014596153846153845
1877,1989-12-29,7.55,0.0014519230769230768
1878,1990-01-05,7.54,0.00145
1879,1990-01-12,7.5,0.0014423076923076922
1880,1990-01-19,7.74,0.0014884615384615383
1881,1990-01-26,7.68,0.0014769230769230768
1882,1990-02-02,7.81,0.001501923076923077
1883,1990-02-09,7.76,0.0014923076923076923
1884,1990-02-16,7.69,0.001478846153846154
1885,1990-02-23,7.68,0.0014769230769230768
1886,1990-03-02,7.76,0.0014923076923076923
1887,1990-03-09,7.99,0.0015365384615384616
1888,1990-03-16,7.92,0.001523076923076923
1889,1990-03-23,7.88,0.0015153846153846153
1890,1990-03-30,7.8,0.0015
1891,1990-04-06,7.76,0.0014923076923076923
1892,1990-04-13,7.76,0.0014923076923076923
1893,1990-04-20,7.69,0.001478846153846154
1894,1990-04-27,7.79,0.001498076923076923
1895,1990-05-04,7.76,0.0014923076923076923
1896,1990-05-11,7.62,0.0014653846153846154
1897,1990-05-18,7.75,0.0014903846153846154
1898,1990-05-25,7.75,0.0014903846153846154
1899,1990-06-01,7.68,0.0014769230769230768
1900,1990-06-08,7.7,0.0014807692307692308
1901,1990-06-15,7.69,0.001478846153846154
1902,1990-06-22,7.78,0.0014961538461538463
1903,1990-06-29,7.74,0.0014884615384615383
1904,1990-07-06,7.75,0.0014903846153846154
1905,1990-07-13,7.6,0.0014615384615384616
1906,1990-07-20,7.54,0.00145
1907,1990-07-27,7.52,0.001446153846153846
1908,1990-08-03,7.29,0.001401923076923077
1909,1990-08-10,7.4,0.0014230769230769232
1910,1990-08-17,7.47,0.0014365384615384615
1911,1990-08-24,7.49,0.0014403846153846155
1912,1990-08-31,7.39,0.001421153846153846
1913,1990-09-07,7.39,0.001421153846153846
1914,1990-09-14,7.35,0.0014134615384615383
1915,1990-09-21,7.36,0.0014153846153846154
1916,1990-09-28,7.14,0.0013730769230769228
1917,1990-10-05,7.04,0.0013538461538461538
1918,1990-10-12,7.14,0.0013730769230769228
1919,1990-10-19,7.25,0.0013942307692307691
1920,1990-10-26,7.13,0.0013711538461538462
1921,1990-11-02,7.08,0.0013615384615384616
1922,1990-11-09,7.05,0.0013557692307692307
1923,1990-11-16,7.08,0.0013615384615384616
1924,1990-11-23,7.03,0.001351923076923077
1925,1990-11-30,7.02,0.00135
1926,1990-12-07,6.89,0.001325
1927,1990-12-14,6.85,0.001317307692307692
1928,1990-12-21,6.59,0.0012673076923076924
1929,1990-12-28,6.45,0.0012403846153846154
1930,1991-01-04,6.53,0.0012557692307692307
1931,1991-01-11,6.16,0.0011846153846153847
1932,1991-01-18,6.07,0.0011673076923076923
1933,1991-01-25,6.17,0.0011865384615384615
1934,1991-02-01,6.0,0.0011538461538461537
1935,1991-02-08,5.92,0.0011384615384615385
1936,1991-02-15,5.91,0.0011365384615384616
1937,1991-02-22,5.95,0.0011442307692307693
1938,1991-03-01,6.09,0.001171153846153846
1939,1991-03-08,5.97,0.001148076923076923
1940,1991-03-15,5.8,0.0011153846153846153
1941,1991-03-22,5.87,0.0011288461538461539
1942,1991-03-29,5.74,0.0011038461538461538
1943,1991-04-05,5.71,0.001098076923076923
1944,1991-04-12,5.51,0.0010596153846153845
1945,1991-04-19,5.75,0.001105769230769231
1946,1991-04-26,5.62,0.0010807692307692309
1947,1991-05-03,5.47,0.0010519230769230768
1948,1991-05-10,5.48,0.001053846153846154
1949,1991-05-17,5.4,0.0010384615384615387
1950,1991-05-24,5.4,0.0010384615384615387
1951,1991-05-31,5.53,0.0010634615384615385
1952,1991-06-07,5.56,0.0010692307692307691
1953,1991-06-14,5.59,0.001075
1954,1991-06-21,5.57,0.0010711538461538462
1955,1991-06-28,5.54,0.0010653846153846154
1956,1991-07-05,5.58,0.0010730769230769231
1957,1991-07-12,5.55,0.0010673076923076923
1958,1991-07-19,5.58,0.0010730769230769231
1959,1991-07-26,5.58,0.0010730769230769231
1960,1991-08-02,5.46,0.0010500000000000002
1961,1991-08-09,5.32,0.0010230769230769232
1962,1991-08-16,5.26,0.0010115384615384615
1963,1991-08-23,5.39,0.0010365384615384616
1964,1991-08-30,5.33,0.001025
1965,1991-09-06,5.29,0.0010173076923076924
1966,1991-09-13,5.16,0.0009923076923076923
1967,1991-09-20,5.19,0.0009980769230769231
1968,1991-09-27,5.13,0.0009865384615384614
1969,1991-10-04,5.02,0.0009653846153846152
1970,1991-10-11,4.99,0.0009596153846153846
1971,1991-10-18,5.03,0.0009673076923076924
1972,1991-10-25,4.96,0.0009538461538461539
1973,1991-11-01,4.75,0.0009134615384615384
1974,1991-11-08,4.62,0.0008884615384615384
1975,1991-11-15,4.59,0.0008826923076923076
1976,1991-11-22,4.42,0.00085
1977,1991-11-29,4.35,0.0008365384615384615
1978,1991-12-06,4.24,0.0008153846153846154
1979,1991-12-13,4.15,0.0007980769230769232
1980,1991-12-20,3.74,0.0007192307692307693
1981,1991-12-27,3.86,0.0007423076923076922
1982,1992-01-03,3.85,0.0007403846153846154
1983,1992-01-10,3.82,0.0007346153846153846
1984,1992-01-17,3.79,0.0007288461538461539
1985,1992-01-24,3.81,0.0007326923076923077
1986,1992-01-31,3.84,0.0007384615384615384
1987,1992-02-07,3.74,0.0007192307692307693
1988,1992-02-14,3.79,0.0007288461538461539
1989,1992-02-21,3.93,0.0007557692307692308
1990,1992-02-28,3.93,0.0007557692307692308
1991,1992-03-06,4.04,0.0007769230769230769
1992,1992-03-13,4.06,0.0007807692307692307
1993,1992-03-20,4.06,0.0007807692307692307
1994,1992-03-27,4.01,0.0007711538461538461
1995,1992-04-03,3.96,0.0007615384615384615
1996,1992-04-10,3.65,0.0007019230769230769
1997,1992-04-17,3.65,0.0007019230769230769
1998,1992-04-24,3.67,0.0007057692307692307
1999,1992-05-01,3.63,0.000698076923076923
2000,1992-05-08,3.63,0.000698076923076923
2001,1992-05-15,3.58,0.0006884615384615384
2002,1992-05-22,3.68,0.0007076923076923077
2003,1992-05-29,3.7,0.0007115384615384616
2004,1992-06-05,3.68,0.0007076923076923077
2005,1992-06-12,3.66,0.0007038461538461539
2006,1992-06-19,3.65,0.0007019230769230769
2007,1992-06-26,3.62,0.0006961538461538462
2008,1992-07-03,3.24,0.0006230769230769231
2009,1992-07-10,3.22,0.0006192307692307693
2010,1992-07-17,3.16,0.0006076923076923078
2011,1992-07-24,3.16,0.0006076923076923078
2012,1992-07-31,3.18,0.0006115384615384615
2013,1992-08-07,3.14,0.0006038461538461539
2014,1992-08-14,3.06,0.0005884615384615385
2015,1992-08-21,3.07,0.0005903846153846153
2016,1992-08-28,3.16,0.0006076923076923078
2017,1992-09-04,2.92,0.0005615384615384615
2018,1992-09-11,2.92,0.0005615384615384615
2019,1992-09-18,2.88,0.0005538461538461538
2020,1992-09-25,2.8,0.0005384615384615384
2021,1992-10-02,2.63,0.0005057692307692308
2022,1992-10-09,2.83,0.0005442307692307693
2023,1992-10-16,2.9,0.0005576923076923077
2024,1992-10-23,2.93,0.0005634615384615385
2025,1992-10-30,2.96,0.0005692307692307692
2026,1992-11-06,3.06,0.0005884615384615385
2027,1992-11-13,3.08,0.0005923076923076923
2028,1992-11-20,3.2,0.0006153846153846154
2029,1992-11-27,3.25,0.000625
2030,1992-12-04,3.25,0.000625
2031,1992-12-11,3.25,0.000625
2032,1992-12-18,3.16,0.0006076923076923078
2033,1992-12-25,3.16,0.0006076923076923078
2034,1993-01-01,3.08,0.0005923076923076923
2035,1993-01-08,3.06,0.0005884615384615385
2036,1993-01-15,2.94,0.0005653846153846154
2037,1993-01-22,2.97,0.0005711538461538461
2038,1993-01-29,2.9,0.0005576923076923077
2039,1993-02-05,2.9,0.0005576923076923077
2040,1993-02-12,2.93,0.0005634615384615385
2041,1993-02-19,2.93,0.0005634615384615385
2042,1993-02-26,2.95,0.0005673076923076924
2043,1993-03-05,3.0,0.0005769230769230769
2044,1993-03-12,2.97,0.0005711538461538461
2045,1993-03-19,2.96,0.0005692307692307692
2046,1993-03-26,2.93,0.0005634615384615385
2047,1993-04-02,2.91,0.0005596153846153846
2048,1993-04-09,2.9,0.0005576923076923077
2049,1993-04-16,2.84,0.0005461538461538462
2050,1993-04-23,2.84,0.0005461538461538462
2051,1993-04-30,2.91,0.0005596153846153846
2052,1993-05-07,2.87,0.0005519230769230769
2053,1993-05-14,2.96,0.0005692307692307692
2054,1993-05-21,3.0,0.0005769230769230769
2055,1993-05-28,3.06,0.0005884615384615385
2056,1993-06-04,3.11,0.0005980769230769231
2057,1993-06-11,3.05,0.0005865384615384615
2058,1993-06-18,3.06,0.0005884615384615385
2059,1993-06-25,3.08,0.0005923076923076923
2060,1993-07-02,2.95,0.0005673076923076924
2061,1993-07-09,3.02,0.0005807692307692308
2062,1993-07-16,3.01,0.0005788461538461539
2063,1993-07-23,3.09,0.0005942307692307692
2064,1993-07-30,3.03,0.0005826923076923076
2065,1993-08-06,3.04,0.0005846153846153846
2066,1993-08-13,3.02,0.0005807692307692308
2067,1993-08-20,2.99,0.0005750000000000001
2068,1993-08-27,3.02,0.0005807692307692308
2069,1993-09-03,2.94,0.0005653846153846154
2070,1993-09-10,2.96,0.0005692307692307692
2071,1993-09-17,2.95,0.0005673076923076924
2072,1993-09-24,2.93,0.0005634615384615385
2073,1993-10-01,2.92,0.0005615384615384615
2074,1993-10-08,2.98,0.0005730769230769231
2075,1993-10-15,3.01,0.0005788461538461539
2076,1993-10-22,3.04,0.0005846153846153846
2077,1993-10-29,3.03,0.0005826923076923076
2078,1993-11-05,3.06,0.0005884615384615385
2079,1993-11-12,3.11,0.0005980769230769231
2080,1993-11-19,3.13,0.0006019230769230769
2081,1993-11-26,3.11,0.0005980769230769231
2082,1993-12-03,3.11,0.0005980769230769231
2083,1993-12-10,3.05,0.0005865384615384615
2084,1993-12-17,3.03,0.0005826923076923076
2085,1993-12-24,3.06,0.0005884615384615385
2086,1993-12-31,3.01,0.0005788461538461539
2087,1994-01-07,3.01,0.0005788461538461539
2088,1994-01-14,2.97,0.0005711538461538461
2089,1994-01-21,2.95,0.0005673076923076924
2090,1994-01-28,2.93,0.0005634615384615385
2091,1994-02-04,3.23,0.0006211538461538461
2092,1994-02-11,3.26,0.0006269230769230769
2093,1994-02-18,3.29,0.0006326923076923076
2094,1994-02-25,3.37,0.0006480769230769231
2095,1994-03-04,3.53,0.0006788461538461538
2096,1994-03-11,3.49,0.0006711538461538462
2097,1994-03-18,3.48,0.0006692307692307692
2098,1994-03-25,3.48,0.0006692307692307692
2099,1994-04-01,3.48,0.0006692307692307692
2100,1994-04-08,3.56,0.0006846153846153846
2101,1994-04-15,3.59,0.0006903846153846154
2102,1994-04-22,3.75,0.0007211538461538461
2103,1994-04-29,3.87,0.0007442307692307692
2104,1994-05-06,4.18,0.0008038461538461538
2105,1994-05-13,4.12,0.0007923076923076923
2106,1994-05-20,4.15,0.0007980769230769232
2107,1994-05-27,4.18,0.0008038461538461538
2108,1994-06-03,4.12,0.0007923076923076923
2109,1994-06-10,4.11,0.0007903846153846154
2110,1994-06-17,4.12,0.0007923076923076923
2111,1994-06-24,4.17,0.0008019230769230769
2112,1994-07-01,4.2,0.0008076923076923078
2113,1994-07-08,4.37,0.0008403846153846155
2114,1994-07-15,4.26,0.0008192307692307693
2115,1994-07-22,4.38,0.0008423076923076923
2116,1994-07-29,4.27,0.000821153846153846
2117,1994-08-05,4.46,0.0008576923076923077
2118,1994-08-12,4.38,0.0008423076923076923
2119,1994-08-19,4.56,0.0008769230769230768
2120,1994-08-26,4.56,0.0008769230769230768
2121,1994-09-02,4.55,0.000875
2122,1994-09-09,4.58,0.0008807692307692308
2123,1994-09-16,4.61,0.0008865384615384616
2124,1994-09-23,4.78,0.0009192307692307693
2125,1994-09-30,4.67,0.0008980769230769231
2126,1994-10-07,4.88,0.0009384615384615384
2127,1994-10-14,4.86,0.0009346153846153846
2128,1994-10-21,5.0,0.0009615384615384616
2129,1994-10-28,5.01,0.0009634615384615385
2130,1994-11-04,5.18,0.000996153846153846
2131,1994-11-11,5.23,0.0010057692307692309
2132,1994-11-18,5.34,0.0010269230769230767
2133,1994-11-25,5.29,0.0010173076923076924
2134,1994-12-02,5.63,0.0010826923076923075
2135,1994-12-09,5.66,0.0010884615384615386
2136,1994-12-16,5.56,0.0010692307692307691
2137,1994-12-23,5.53,0.0010634615384615385
2138,1994-12-30,5.53,0.0010634615384615385
2139,1995-01-06,5.74,0.0011038461538461538
2140,1995-01-13,5.57,0.0010711538461538462
2141,1995-01-20,5.75,0.001105769230769231
2142,1995-01-27,5.76,0.0011076923076923076
2143,1995-02-03,5.8,0.0011153846153846153
2144,1995-02-10,5.81,0.0011173076923076922
2145,1995-02-17,5.7,0.001096153846153846
2146,1995-02-24,5.72,0.0011
2147,1995-03-03,5.72,0.0011
2148,1995-03-10,5.77,0.0011096153846153845
2149,1995-03-17,5.74,0.0011038461538461538
2150,1995-03-24,5.67,0.0010903846153846155
2151,1995-03-31,5.7,0.001096153846153846
2152,1995-04-07,5.68,0.0010923076923076923
2153,1995-04-14,5.58,0.0010730769230769231
2154,1995-04-21,5.62,0.0010807692307692309
2155,1995-04-28,5.69,0.0010942307692307694
2156,1995-05-05,5.57,0.0010711538461538462
2157,1995-05-12,5.69,0.0010942307692307694
2158,1995-05-19,5.69,0.0010942307692307694
2159,1995-05-26,5.66,0.0010884615384615386
2160,1995-06-02,5.42,0.0010423076923076922
2161,1995-06-09,5.6,0.0010769230769230769
2162,1995-06-16,5.49,0.0010557692307692308
2163,1995-06-23,5.38,0.0010346153846153847
2164,1995-06-30,5.44,0.0010461538461538462
2165,1995-07-07,5.38,0.0010346153846153847
2166,1995-07-14,5.43,0.001044230769230769
2167,1995-07-21,5.44,0.0010461538461538462
2168,1995-07-28,5.42,0.0010423076923076922
2169,1995-08-04,5.41,0.0010403846153846153
2170,1995-08-11,5.42,0.0010423076923076922
2171,1995-08-18,5.44,0.0010461538461538462
2172,1995-08-25,5.34,0.0010269230769230767
2173,1995-09-01,5.29,0.0010173076923076924
2174,1995-09-08,5.36,0.0010307692307692307
2175,1995-09-15,5.3,0.0010192307692307692
2176,1995-09-22,5.19,0.0009980769230769231
2177,1995-09-29,5.24,0.0010076923076923077
2178,1995-10-06,5.31,0.0010211538461538461
2179,1995-10-13,5.29,0.0010173076923076924
2180,1995-10-20,5.27,0.0010134615384615384
2181,1995-10-27,5.25,0.0010096153846153846
2182,1995-11-03,5.31,0.0010211538461538461
2183,1995-11-10,5.42,0.0010423076923076922
2184,1995-11-17,5.35,0.0010288461538461538
2185,1995-11-24,5.32,0.0010230769230769232
2186,1995-12-01,5.29,0.0010173076923076924
2187,1995-12-08,5.34,0.0010269230769230767
2188,1995-12-15,5.2,0.001
2189,1995-12-22,4.9,0.0009423076923076924
2190,1995-12-29,4.96,0.0009538461538461539
2191,1996-01-05,5.03,0.0009673076923076924
2192,1996-01-12,5.05,0.0009711538461538461
2193,1996-01-19,4.96,0.0009538461538461539
2194,1996-01-26,4.97,0.0009557692307692306
2195,1996-02-02,4.85,0.0009326923076923076
2196,1996-02-09,4.79,0.0009211538461538461
2197,1996-02-16,4.76,0.0009153846153846153
