Date,Symbol,Return
2024-02-16,ADFI,-0.0011695662715877075
2024-02-23,ADFI,-0.0005898091447067433
2024-03-01,ADFI,0.0029501224838681672
2024-03-08,ADFI,0.014117359312898037
2024-03-15,ADFI,-0.013930561737610314
2024-03-22,ADFI,0.007075502200766692
2024-03-29,ADFI,-0.00117109461806586
2024-04-05,ADFI,-0.0064476752655604486
2024-04-12,ADFI,-0.00955749962471808
2024-04-19,ADFI,-0.0029733118416898074
2024-04-26,ADFI,0.0035929137917067866
2024-05-03,ADFI,0.005966447961690324
2024-05-10,ADFI,0.0023726657316069932
2024-05-17,ADFI,0.008509091277043135
2024-05-24,ADFI,-0.004823693232962056
2024-05-31,ADFI,-0.0023642155843430768
2024-06-07,ADFI,0.004858801331251383
2024-06-14,ADFI,0.009798123081992127
2024-06-21,ADFI,0.0011707022340090578
2024-06-28,ADFI,-0.007017480076095484
2024-07-05,ADFI,0.0034156158505231904
2024-07-12,ADFI,0.005399648256239287
2024-07-19,ADFI,-0.002114567296308101
2024-07-26,ADFI,0.0064519193930046015
2024-08-02,ADFI,0.01048953477217096
2024-08-09,ADFI,0.0
2024-08-16,ADFI,0.0117801246856446
2024-08-23,ADFI,-0.005714642949371074
2024-08-30,ADFI,-0.0003444833623799104
2024-09-06,ADFI,0.009543566157690364
2024-09-13,ADFI,0.006264215274400131
2024-09-20,ADFI,-1.3682802757486456e-06
2024-09-27,ADFI,-0.002838159245465377
2024-10-04,ADFI,-0.014228670944046118
2024-10-11,ADFI,-0.002309183246050228
2024-10-18,ADFI,0.0012590557488818543
2024-10-25,ADFI,-0.008111156436943712
2024-11-01,ADFI,-0.007009356735552474
2024-11-08,ADFI,0.010588310886766594
2024-11-15,ADFI,-0.010825841231805855
2024-11-22,ADFI,0.0016519621163231246
2024-11-29,ADFI,0.0150766247322065
2024-12-06,ADFI,0.001624394027602838
2024-12-13,ADFI,-0.014680260079107721
2024-12-20,ADFI,-0.005796104979843175
2024-12-27,ADFI,-0.0024986449319864823
2025-01-03,ADFI,0.0013119457340371454
2025-01-10,ADFI,-0.017272209616401857
2025-01-17,ADFI,0.01454566805020474
2025-01-24,ADFI,0.009438421797392182
2025-01-31,ADFI,0.00840335837978512
2025-02-07,ADFI,-0.0035211633075493687
2025-02-14,ADFI,-0.0036477138005249765
2025-02-21,ADFI,0.0049821680318540285
2025-02-28,ADFI,0.01156750579170085
2025-03-07,ADFI,-0.004667612429064882
2025-03-14,ADFI,-0.004450945741808265
2025-03-21,ADFI,0.0035419747208695895
2025-03-28,ADFI,0.0
2025-04-04,ADFI,0.0011764524074748817
2025-04-11,ADFI,-0.02232667804637334
2025-04-18,ADFI,0.014642224182200403
2025-04-25,ADFI,0.005938125842499975
2025-05-02,ADFI,-0.004132011294412319
2025-05-09,ADFI,0.0005925696853308349
2025-05-16,ADFI,-0.00021814285614241147
2025-05-23,ADFI,-0.0017825307781040856
2025-05-30,ADFI,0.008095532475807188
2025-06-06,ADFI,-0.004723624409851523
2025-06-13,ADFI,0.00046286652973770437
2025-06-20,ADFI,0.012251608331610875
2025-06-27,ADFI,-0.0014099461630761034
2025-07-04,ADFI,-0.0005884030993456024
2025-07-11,ADFI,-0.002355113413570864
2025-07-18,ADFI,0.00012299868481568943
2025-07-25,ADFI,0.002365468528634729
2025-08-01,ADFI,0.008259544364939808
2025-08-08,ADFI,0.0017553300078743117
2025-08-15,ADFI,-0.0014024427209352597
2025-08-22,ADFI,0.002580967789179045
2025-08-29,ADFI,-0.0007021089725125496
2025-09-05,ADFI,0.011709619511825586
2025-09-12,ADFI,-0.0034722386712912057
2025-09-19,ADFI,0.003589487497744681
2025-09-26,ADFI,-0.004640294297335035
2025-10-03,ADFI,0.004661927010657152
2025-10-10,ADFI,-0.0035963859749518212
2025-10-17,ADFI,0.008500484052197832
2025-10-24,ADFI,0.0005787949594444619
2025-10-31,ADFI,-0.004627008177634062
2025-11-07,ADFI,0.0
2025-11-14,ADFI,-0.0007024049905125507
2025-11-21,ADFI,0.005247889358578117
